time	count
213653.07	0.00
213655.97	1.00
213656.60	0.00
213664.07	1.00
213669.92	0.00
213675.17	1.00
213677.81	0.00
213679.94	1.00
213685.78	0.00
213694.18	1.00
213711.46	0.00
213714.48	1.00
213715.08	0.00
213725.79	1.00
213733.22	0.00
213736.12	1.00
213736.72	0.00
213744.27	1.00
213750.14	0.00
213755.40	1.00
213758.12	0.00
213762.50	1.00
213767.26	0.00
213771.66	1.00
213784.58	0.00
213787.88	1.00
213788.64	0.00
213799.03	1.00
213806.42	0.00
213825.04	1.00
213825.63	0.00
213834.07	1.00
213840.19	0.00
213845.48	1.00
213848.22	0.00
213852.75	1.00
213857.84	0.00
213862.30	1.00
213871.64	0.00
213874.48	1.00
213875.07	0.00
213885.68	1.00
213890.98	0.00
213893.63	1.00
213895.70	0.00
213904.03	1.00
213909.55	0.00
213914.54	1.00
213916.89	0.00
213921.20	1.00
213931.60	0.00
213936.85	1.00
213950.94	0.00
213953.83	1.00
213954.42	0.00
213964.84	1.00
213971.93	0.00
213974.83	1.00
213975.30	0.00
213982.40	1.00
213988.15	0.00
213993.11	1.00
213995.42	0.00
213999.95	1.00
214004.04	0.00
214006.52	1.00
214024.18	0.00
214027.08	1.00
214028.05	0.00
214038.27	1.00
214046.51	0.00
214049.33	1.00
214050.09	0.00
214057.06	1.00
214062.90	0.00
214067.87	1.00
214070.17	0.00
214074.62	1.00
214084.07	0.00
214089.34	1.00
214099.03	0.00
214101.67	1.00
214102.24	0.00
214118.01	1.00
214125.42	0.00
214128.18	1.00
214128.90	0.00
214136.27	1.00
214142.10	0.00
214147.32	1.00
214149.84	0.00
214154.19	1.00
214159.26	0.00
214163.84	1.00
214176.42	0.00
214179.20	1.00
214179.86	0.00
214190.21	1.00
214198.91	0.00
214201.88	1.00
214202.42	0.00
214205.65	1.00
214211.16	0.00
214216.03	1.00
214218.34	0.00
214220.68	1.00
214224.38	0.00
214227.02	1.00
214236.07	0.00
214238.64	1.00
214239.32	0.00
214250.41	1.00
